video_id,comment_id,text,label,notes
srH80O3G_uQ,UgwgWPe9UnOo9WMkxLh4AaABAg,"Como siempre perdiendo guerras ,y no aprende estados unidos, que los paises se prepararon con mucho tirmpo como irán.",,
bHtI3lCm8wU,UgyY5hi8OundsSrItqN4AaABAg,"A la tiranía castrista nunca le importó el pueblo de Cuba, solo mantenerse en el poder para mantener sus privilegios. Y al tirano Fidel Castro solo le interesaba saciar su egolatría desmedida, los recursos de Cuba los usó y despilfarró en tratar de vender una imagen de mesías tercermundista en cuyo empeño fracasó y solo hoy queda de él la imagen de un anciano moringuero, detestado por las nuevas generaciones de cubanos por legarles un país sin esperanza, futuro y sin libertades, pero eso sí, adorado por cuanto bobalicón enfermizamente antionorteamericano hay en el mundo",,
45J0q2xi7Qk,UgxdODqyPhYoXMfcUtZ4AaABAg,"ESE REZA PABLEVI ,EL SHA,FUE UN DICTADOR,CORRUPTO!!!😢😢😢TAMPOCO HIZO NADA X EL PUEBLO!?!😢😢😢😢",,
_he3Z-xUr3g,UgymwWyKbEJnw3Qh-C94AaABAg,"MALDITOS PODEMITAS
ABSOKUTA BASURA, YA LO DICE PATXI: BASURA",,
srH80O3G_uQ,UgxgGQ5Df4ltP0XiHHJ4AaABAg,Cuando EEUU se retire será el momento de q Venezuela eche del país a los gringos y se quede con todas las petroleras.,,
srH80O3G_uQ,UgymHGio5toVCWiSulF4AaABAg,"Fuerza 🇮🇷 duro contra la coalición Epstein 💩, asesinos, pedófilos...",,
_he3Z-xUr3g,UgwHXpBmLhhrHnOaQOx4AaABAg,Pero si ha venido a brillar y a contribuir!!!!,,
2I6B6QSY7AA,Ugxc1vOLSFs73AqPgvB4AaABAg,"Un par de cosas medio raras ,creo que se refiere a un par de billetes",,
srH80O3G_uQ,Ugw6dz3HQUCwH44gZ4l4AaABAg,"Hermano y por que no hablas del
Gasto millonario en pérdidas que está teniendo Irán y que lo que hace Israel e Usa y bombardear laboratorios,bases, bodegas , suministros , almacenes etc que están valoradas en muchos millones vos los que sos es un fanático y hablas como tal",,
bHtI3lCm8wU,UgzvMlniZDpBUWMQUw94AaABAg,esta gente no debe morir en su cama,,
2I6B6QSY7AA,UgwG9f_bKQcvKRTVTXF4AaABAg,Este cuate está genuinamente muy estúpido.,,
srH80O3G_uQ,Ugy5K4eX1lVEJbXu4SB4AaABAg,"Tengo 10 años trabajando en New Jersey y desde que entró ese mald1it0o viejo naranja, la mald1it@ vida es más costosa y para ahorrar dinero ahora hay que tener prácticamente 2 trabajos (trabajar muchas más horas al día )",,
2I6B6QSY7AA,Ugzw5bbUlJlC6Uezw5p4AaABAg,este video envejecio tan mal  😅😅porque la enorme mayoria del pueblo Venezolano se alegraron con la caida de Maduro ante los Yankis 😅😅,,
2I6B6QSY7AA,UgwFO-kq2wnVVKObZJV4AaABAg,"bastardo comprado, espero te vaya igual que tu ídolo",,
2I6B6QSY7AA,UgzMdqs_SrXgE2655cN4AaABAg,Hola  alguien del 4 enero del 2026?,,
srH80O3G_uQ,UgxOMcf_QQqE9fB-7fN4AaABAg,"Diego, no encuentro el vídeo donde Irán da sus condiciones para parar.la guerra.
Lo censuraron? 
O dónde como lo busco?",,
srH80O3G_uQ,UgyhOnEakyT-97ZRSRJ4AaABAg,apoyemos todos a IRAN.... por la soberania de las naciones,,
srH80O3G_uQ,UgyhGA8t6d8cGK_mIVF4AaABAg.AU3fXpFt_H9AU3sqS82po-,"Han atacado varias escuelas y nueve hospitales, es lo primero que han atacado.",,
bHtI3lCm8wU,UgznZrDnKZwFmnnuFnd4AaABAg,*PRESIDENT TRUMP: MAKE CUBA GREAT AGAIN!!!*,,
bHtI3lCm8wU,UgzYad1aE2UnqOgQlRp4AaABAg,Fidel Castro dio el ejemplo para que también acabarán con Venezuela y ahora con Colombia. Que dolor,,
bHtI3lCm8wU,Ugz11luV4irFOvvC7hd4AaABAg,Los cubanos pensaron que si el trabajo se convertía en un derecho vivirían del estado sin trabajar y ahora sus descendientes de mueren de hambre,,
2I6B6QSY7AA,UgxiVOxJSlNez2QOEtl4AaABAg,Otro enchufado que tiene que aguantar Venezuela! Es obvio que te pagaron por ir allá y decir cosas bonitas de un dictador.,,
bHtI3lCm8wU,Ugz3Mm6shW6SLMubVd14AaABAg,Convirtió a Cuba en un país en ruinas....y sin libertades,,
srH80O3G_uQ,Ugx7T-mqQCnNTHYurW94AaABAg,"EEUU e Israel genocidas!
Esto es indudable!",,
45J0q2xi7Qk,UgwgdaDgvMLuPGQDvV14AaABAg,Esto solo es una muestra más de que el islam es el mayor cáncer del,,
bHtI3lCm8wU,UgxGvKZWK3aqctFvkpR4AaABAg,Es necesario  que  se cambie de gobierno  a un tipo de gobierno  capitalista socialista similar al modelo  que planteoʻ Victor Raúl  Haya de la Torre.,,
bHtI3lCm8wU,UgynTndPbM49d5X491t4AaABAg,"La Habana era un Hermoso País y Fidel Castro se apoderó de el  y el dueño de la Isla y tiene al pueblo de Cuba con hambre y con lo justo para cada día.
A mi me consta que los Turistas les llevan toallas higienecas a las cubanas y eso me parece denigrante.",,
bHtI3lCm8wU,Ugw3n2xMg39f6WJcmHx4AaABAg,Los socialistas tiene delirio de Reyes solo quieren tener súbditos pero que nadie este mejor que ellos.,,
bHtI3lCm8wU,Ugwf3tMXajqLxzqX0EJ4AaABAg,"Cuba es una inspiración del camino que no debe seguirse en Latinoamérica, para no terminar arruinada, destruida y sin libertades ciudadanas. Por eso Honduras y Bolivia mandaron al castrochavismo al basurero y seguro pronto también Chile. Que bueno que Cuba deja la enseñanza de cómo los pueblos pueden terminar bajo el yugo opresor de una tiranía comunista y un cacique megalómano al frente.",,
45J0q2xi7Qk,UgzxrhcvYiRSe7VUkKd4AaABAg,El Koran si mahoma no va a la Montaña la montaña ira ah mahoma,,
bHtI3lCm8wU,Ugx4pkQl5ikSKKEp-Nh4AaABAg,"THE CUBAN PEOPLES HAVE BEEN RESPECTED AROUND THE WORLD, BECAUSE OF THE CASTRO . HE HAS PREPARED THEM; ALL OF THEM HAVE THEIR OWN BUSINESSES.  ALL OF THEM ARE EDUCATED.",,
srH80O3G_uQ,UgzXYLTW0a5jLG7WBpJ4AaABAg,Que así sea!!!,,
bHtI3lCm8wU,UgwEwgJuhb3vNDanowh4AaABAg,"El gobierno de USA nunca ofreció negocios al gobierno de Cuba (a ninguno) antes de 1959. Las inversiones eran privadas. La exURSS nunca ofreció negocios al tirano Fidel Castro, simplemente le subsidiaba comprándole azúcar (productos básicos) a un precio mayor que en el mercado mundial y vendiéndole petróleo barato, el cual el tirano Fidel Castro aprovechaba para vender a mayor precio en el mercado mundial y sacarle una ganancia (algo que la URSS nunca protestó pese a que lo sabía). Por eso los apagones, ahora tan prolongados y habituales, siempre los hubo en Cuba.",,
45J0q2xi7Qk,Ugz1SIzOhtXQ6PwDYoZ4AaABAg,"Este video es para justificar los Ataques de Israel y EEUU???? PORQUE ahora critican a IRAN? CADA pais tiene el gobernante que merece,Sabian uds que EEUU   invadió Mexico de un dia para otro y le quito casi la mitad de su territorio? O Inglaterra todavia tiene mas  de 10 colonias??? No a la Guerra!!!",,
bHtI3lCm8wU,UgwOoL9XFmXLAwlZwh14AaABAg,"Lo,es,SER, Estupido queriendo Presumir de,lo, que CARECE: Inteligencia!... Ojalá se, este,ROSTIZSNDO,en,el, Infierno, mugres Castro!...",,
bHtI3lCm8wU,UgyYWjPtVBfQxINSFYd4AaABAg,Dicen que el bloqueo de EEUU no afecta Pero que me dicen de la ley helms-burton?,,
45J0q2xi7Qk,Ugyb7Y6yqYvksAuqD-N4AaABAg,Irán es tal cual lo que es hoy antes de la intervención de 1953 y hay que aceptar su destino de cada país sin intervenciones para que cambie simplemente porque otro país lo dice por qué no podemos cambiar la vida de nuestros vecinos y decirle cómo tienen que vivir y qué es lo que tienen que hacer ni meternos en la vida de nadie más solamente tenemos que aceptar tal cual como somos,,
2I6B6QSY7AA,UgyprB1Rwxzmx9qiJ6F4AaABAg,"Aquí la opinión de una venezolana, que ha vivido el gobierno que tanto defiendes. Por qué si, es muy bonito blanquear las dictaduras desde tu casa en Mèxico, con todas las comodidades, publicando mierdas desde X con tu iPhone en mano 😅 

https://youtu.be/sni7_gDfKg8?si=ZRkeSHlJFZtQlCKz",,
2I6B6QSY7AA,UgzvQrXHwJESvOxDKoN4AaABAg,Que Bien Hablas!,,
2I6B6QSY7AA,UgxRrmWaR6KPL_GhcFZ4AaABAg,Se expuso solo.,,
2I6B6QSY7AA,UgwZddvfyCLooDX8NiR4AaABAg,"Ojalá maduro hable de cuando te contrato, si tato te gusta el comunismo que haces en México?",,
bHtI3lCm8wU,UgxaLi4lqyqsqPqIubV4AaABAg,"Los gobiernos antes de 1959 trabajaban arduamente por atraer capitales a Cuba, inclusive sin importarles con ridículos moralismos (los países que atraen hacia ellos grandes inversiones asi lo hacen y por eso se desarrollan) de quien era ese capital. El tirano Fidel Castro alejó los capitales de Cuba, robando las empresas, tierras y propiedades a sus dueños, con lo cual el sector empresarial en Cuba se destruyó, y hubo de vivirse de parásito de las limosnas de la URSS por tres décadas, y luego de Venezuela, haciendo de Cuba una limosnera internacional bajo la máscara de victimizarse.",,
bHtI3lCm8wU,Ugy1pR8OlxSgZDClSPV4AaABAg,"Los comunistas solo son valientes en discursos, en la práctica son cobardones. Miren a al tirano Maduro pidiendo ayuda internacional pero escondido donde nadie sabe donde esté. Igual de cobardóna era el ""Fifo"" de Cuba, que nunca disparó ni un solo tiro pero en los discursos se las daba de valiente mientras  hacía que oros murieran en su nombre, mientras se escondía excesivamente detrás de guardaespaldas ya una vez que estuvo en el poder",,
bHtI3lCm8wU,Ugx4fGpozZSjk1HaiWd4AaABAg,"Cuba desde 1959 perdió la posibilidad de convertirse en un paraíso, fue durante tres décadas ficticiamente y parasitariamente mantenida en pie por la URSS hasta que pulverizaron el comunismo en ese país y los cubanos pudieran saber la verdad de la ruina causada a la economía cubana durante el período de existencia de la URSS, en el cual el tirano Fidel Castro despilfarró multimillonarios recursos recibidos de ese país para fomentar el terrorismo y la subversión en América Latina y en guerras en África, en hacer donaciones civiles (aeropuertos, hospitales, etc.) a terceros países, y en todo aquello que pudiera proyectar su imagen de supuesto mesías del tercer mundo ante todos los tontos que le han admirado, sin importarles cómo Cuba se destruía y el cubano cada vez vive peor. Recibió una economía en crecimiento, pero su egolatría y mala administración del país, y su forma totalitaria de gobernar, provocaron la ruina de Cuba hasta llevarla a ese Estado fallido que es hoy. Hoy Cuba es un país haitianizado por el tirano Fidel Castro, convirtió a toda Cuba en una gran favela-cárcel, el gueto de América, en el Alcatraz del Caribe. Después, como siempre hacen los comunistas, solo le quedó a la tiranía castrista victimizarse culpando a un tercero de la destrucción (no solo económica) que ella ha causado a Cuba, algo que no le ha funcionado.",,
2I6B6QSY7AA,UgyGOfvWJy78QIglLkh4AaABAg,"y ya borraste mucho de tu material con Maduro en redes, mas que vendido eres es obvioooooo que el régimen te pagaba, tu credibilidad al suelo",,
bHtI3lCm8wU,UgxXlpjThChmA8GBq-94AaABAg,NO SE PARECE A NADA CON EL SALVADOR,,
srH80O3G_uQ,Ugzf3tdw7QMIdzrsfB54AaABAg,VIVA EL CAPITALISMO,,
45J0q2xi7Qk,UgyotDRbD2vTNFswzTx4AaABAg,"Propaganda yanqui. Es cierto que el Sha permitió la occidentalización  y eso que  todo era paz y convivencia pacífica  con los israelíes es falso. Se mantenían buenas relaciones porque  el Sha era subordinado de Israel. Cuando subieron los Ayatolás todo se puso en orden. Critico también ciertos abusos hacia las mujeres pero por eso se va a destrozar al país en una guerra infame, lo que se desea es apoderarse de las reservas petrolíferas de Irán.",,
_he3Z-xUr3g,UgyyZiYi0fTt-cfXTIl4AaABAg,6:50 UNA PERUANA CLIENTELISTA DANDO VERGUENZA PERO VIVIENDO DE LO LINDO DEL ESTADO ESPAÑOL.. 😅😅😅😅,,
bHtI3lCm8wU,UgylAaDAxVkhwFSgloF4AaABAg,Bastante ignorante Fidel Castro..al igual que Maduro solo balbucean el idioma Ingles,,
45J0q2xi7Qk,Ugza-Kij4YrUnPLr8r14AaABAg,"Libertad, justicia y amor.  Dios existe",,
45J0q2xi7Qk,UgwIjPyhGMmwtD4367N4AaABAg,Ojalá y Trump libere a todas estas mujeres,,
srH80O3G_uQ,Ugz1We9cl-AJT_c6T7R4AaABAg,Esta Guerra será conocida como la guerra Epstein,,
srH80O3G_uQ,UgwTysJLBFU28kxqrGF4AaABAg,"😂😂 resulta que si han penetrado sus escudos anti misiles (USA e Israel), y como dices no han usado los mejores misiles.",,
45J0q2xi7Qk,UgwQ_rRrbC_kZ6A_qs54AaABAg,"La verdad nunca fue un país libre Irán, en todo momento hubo pobreza, muerte y opresión. Que triste que un país siempre viva asfixiado de una forma u otra",,
2I6B6QSY7AA,Ugz76jXKe3dE6lStW354AaABAg.ARXRvlEESazAR_pYTiIyhi,lo secuestraron los terroristas quedras decir mijo,,
srH80O3G_uQ,Ugw55_Lt-qydII63GIB4AaABAg,Estados unidos perderá esta guerra,,
45J0q2xi7Qk,UgxigGF6dTbNiA0v1YZ4AaABAg.AU7-mdC-1gIAUpXHWD6FGW,El cáncer más grande es el neoliberalismo y el sionismo,,
bHtI3lCm8wU,UgxGT-85CLfbxXm1rrV4AaABAg,"¿Por qué nunca hablan de los multimillonarios recursos que l tirano Fidel Castro recibió durante tres décadas de la URSS y con los cuales cualquier país se hubiera desarrollado de no haber sido despilfarrados por él en promover terrorismo y subversión, en participar en guerras en África y en hacer construcciones civiles en otros países, todo por su obsesión megalomaníaca de vender una imagen de mesías tercermundista, mientras Cuba se caía a pedazos",,
45J0q2xi7Qk,UgyrvYqr1x2wT-IjIAZ4AaABAg,Como pudo qe esos desgraciados llegaron a ese estado tirano,,
2I6B6QSY7AA,UgxKbPor8Vv0yHPJlUJ4AaABAg.ARX2m0dy5sxARbsuI_bsUg,El compa tiene el ego muy elevado para reconocer que se  equivocó,,
45J0q2xi7Qk,UgxbyyzoSzE9QUvwMrJ4AaABAg.AUKpCOboltNAUpWRzhL7fl,​@H.J2121Narcoestado ya era desde el sexenio de Calderón.,,
2I6B6QSY7AA,UgxCwY15OBZKu4ND3_54AaABAg,a este tambien le debe caer su respectiva cítica,,
45J0q2xi7Qk,Ugx09OtiprcaP8gXiYd4AaABAg,IRANIÉS mALECHORES,,
_he3Z-xUr3g,UgzHj9WW-FOxD4kF8EB4AaABAg,"Este es el que se ofendía si le llamaban de color, y negro también....no se da cuenta que si lo criticamos, no es por negro, es por idiota",,
bHtI3lCm8wU,UgzjF62dN_RoHBmrg8B4AaABAg,"El tirano Fidel Castro al estatizar la economía robando las empresas a sus dueños, destruyó el tejido productivo de Cuba, y nunca supo administrarlas luego, hasta sectores tan básicos como los agropecuarios y de la pesca, que debían dar de comer al pueblo, fueron destruidos y por eso la hambruna generalizad de hoy",,
bHtI3lCm8wU,Ugz4j_1s8rnzqRPC5v54AaABAg,Same US narative blame the the Victim cuba and the people of Cuba. Sanctions have destroyed Cuba,,
45J0q2xi7Qk,Ugyr5OsBD05sKP65M-14AaABAg,"El sha era una 💩 también,puesto por estados unidos y Francia para que irán no nacionalizar su petróleo",,
2I6B6QSY7AA,UgyZ3KR0f-fa5vLzajl4AaABAg.ARWQuAPv9oBARZzONSnXUb,Ya lo capturaron con su colección de motos 😂,,
bHtI3lCm8wU,UgyPYMHDFInhwXqi5W54AaABAg,"La acabó como un tirano que era, y no solo la economía, también a las familias, las edificaciones, la cultura y el arte y hasta las libertades (que fue lo que más destruyó)",,
45J0q2xi7Qk,Ugxj7JjNDbvZIup7nEZ4AaABAg.AUFXzkg9Ke2AUpWr08rWGE,No digas mmdas que en México hasta libertad de expresión tenemos de sobra,,
srH80O3G_uQ,UgzScQidWaKPET9B7Tt4AaABAg.AU3uRNLM64FAU6VsPT6jeG,​@calnv será porque está peleando sólo? ustedes los libertarios necesitan que les expliquen todo con palos y palitos..😂😂,,
_he3Z-xUr3g,UgwMI2BOBm_oiFnXyKF4AaABAg,"Este tipo de información es cuando a uno les sale: pero que les pasa? por qué no se defienden, como es que en vez de ir en contra del infractor se van con quien intenta poner orden?. Y la gente que salta en automáico con todo es racismo....uf",,
45J0q2xi7Qk,UgzbsfkYBdOvQBjcDAZ4AaABAg,Que gran país hubiese sido Irán si no hubiera caído ante el regimen islamico,,
45J0q2xi7Qk,Ugy9i0TdN1q2ctfODxJ4AaABAg,5:23 Ese momento fue dónde en verdad se jodio Irán.,,
bHtI3lCm8wU,UgyqVYcdzf5HQ2uo4tx4AaABAg,Fidel was a CIA agent the whole time. Appointed to destroy cuba from within!,,
2I6B6QSY7AA,UgzL9oDauHU5-zuB33l4AaABAg,"Para todos criticando a Diego de que el vídeo “envejeció mal”: él siempre da su opinión para que la gente reflexione. En ningún momento ha dicho que “posee la verdad”. Siempre es importante analizar todos los puntos de vista.
Dicho esto, Diego, sí que pienso que a veces pecas de querer ir demasiado en contra de lo que dice la mayoría o lo que “defiende el capitalismo”. Es decir, SIEMPRE vas en contra en vez de recapacitar y pensar que quizás “el otro lado tiene razón”. Hay veces que la mayoría sí que está en la verdad. Te dejo esto para que lo reflexiones.

Además, viendo el podcast, se nota que te aburres hablando con él porque no está a tu altura intelectual. Pero aguantas porque tienes interés en anunciarte en contra del capitalismo. No le corriges cuando se equivoca o dice tonterías….",,
bHtI3lCm8wU,UgyoHPrNVKUzfKeZ1RB4AaABAg,No fue el fueron los cubanos fue el pueblo que lo permitió. Cuando el gobierno empezó con los tales subsidios el pueblo no trabaja empieza aborreciendo los capitales. Así que fueron los cubanos.,,
bHtI3lCm8wU,Ugygcbf540G7jPKV3sl4AaABAg,"Excelente la información que se brinda en el video, que tanto molesta al wokerío zurdirojete de otros países.",,
2I6B6QSY7AA,Ugyo2DPO4xkStLepOpZ4AaABAg,Calla huevonazo!,,
bHtI3lCm8wU,UgyGCB7cbhHgIm0DrNp4AaABAg,"Que bien que el video deje claro que Rusia y China no se meterán en el conflicto de la tiranía castrista con los EEUU de la cual ella, empezando por el tirano Fidel Castro, son los causantes. Ya desde antes de 1959 en la Sierra Maestra el tirano Fidel Castro dijo en una carta a su mante, que si llegaba al poder le haría una guerra a los EEUU, y a eso se dedicó toda su vida desde el mismo 1959. Lo peor es que arrastró a la mayoría de los cubanos de entonces a ello, que como borregos se prestaron. Menos mal que las nuevas generaciones aprecian mas a los EEUU que a la tiranía castrista",,
45J0q2xi7Qk,UgxDVpoHeyd2ZvTJggt4AaABAg,"La masa a veces puede ser muy estúpida, aunque siendo justos al principio fueron solo un grupo de islamistas y universitarios radicales. Btw, no se considera realmente una teocracia, de por si los musulmanes casi ni tenian teocracias, sus monarcas llevaban los titulos de califa u otro religioso, pero bueno sobre todo porque es mas un grupo de radicales que tomaron el poder que otra cosa. Las teocracias de verdad fueron lso Estados Pontificios, diversos obispados y arzobispados y tambien hay ejemplo en Asia, sobre todo el Tibet. Es increible como los musulmanes logran hacer, de alguna forma, todas las cosas mal o a peor jaja",,
bHtI3lCm8wU,Ugwaf2_c-7wJFf3pk494AaABAg.AMTdzXKdrBVAQSL8LnBCaB,"Los médicos son buenos, pero lástima que son tas mal pagados en Cuba, viven en la miseria",,
45J0q2xi7Qk,UgwZRy6IWHfoTMmTwAB4AaABAg,Y los derechos humanos que no existen 😊,,
srH80O3G_uQ,UgzgqTjrx5FgpHjVqBd4AaABAg,Ojala tus palabras sean profeticas y se cumplan!....y mira!...loque los archivos epstein lograron!...un abrazo bro!,,
2I6B6QSY7AA,UgzwvnBR1ulx-piNzaN4AaABAg,"Que descaro Ruzzarin, se nota luego luego que sabes que todo lo que dijiste era una mamada. Es una falta de respeto a tu audiencia, nos tomas de tontos.",,
2I6B6QSY7AA,Ugz76jXKe3dE6lStW354AaABAg.ARXRvlEESazARZIhIg8eSM,"​@DanyGg-c8lse podría decir que ""ha caído"" si de manera orgánica y espontánea la gente se hubiera hartado de su gobierno, pero eso estaba tan lejos de ocurrir que EU debió invadir un país y secuestrar al presidente para que unos súbditos mentales puedan decir que Maduro ""ha caído"".",,
bHtI3lCm8wU,UgwL7USvsxkruiMYW1d4AaABAg,"Por más que yo soy socialista me pone triste ver eso
Porque mucha gente murio en el transurso por aquel regimen comunista extremista
Parami cualquier ideologia que es extremista deberia ser prohibida",,
45J0q2xi7Qk,UgxKdDI7L1uZm78intN4AaABAg,Conflicto! Gracias ❤,,
2I6B6QSY7AA,UgzaPia64Sn14cuaxcd4AaABAg,No eran ni llegaron hacer socialistas 03/01/2026,,
bHtI3lCm8wU,Ugyd-vqKGNpQ5UtG3zp4AaABAg,Y aqui el pc rindiéndole culto a Fidel y al che guevara xd,,
2I6B6QSY7AA,UgzWlWMFu5e5yiE_FdV4AaABAg,"JAJAJAJAJAJAJAJAJ 🤡

🤡

🤡

🤡

🤡

🤡",,
2I6B6QSY7AA,Ugz76jXKe3dE6lStW354AaABAg.ARXRvlEESazARaUbeiLUj3,​​@maxberg-ij7dntu descocada  madre fue quise decir pt,,
bHtI3lCm8wU,UgxxWjTpC6u2hk3HbON4AaABAg,y hoy en día se han sacado todo el dinero los militares y realmente no queda ningún servicio atendido en Cuba,,
45J0q2xi7Qk,Ugz8w2ZeuHkFSc4d8bV4AaABAg.AU3aaBemQcWAU3b31ZHGQv,"Así era Palestina, un lugar donde todas las religiones convivían en paz hasta que llegó el SIONISMO y todo se volvió un caos.",,
bHtI3lCm8wU,UgxdKPzEpmLpfacNDxx4AaABAg,"Le dan mucha importancia al aspecto económico, y no toman en cuenta que el tirano Fidel Castro destruyó TODA LA NACIÓN CUBANA. Cuba es hoy una ruina de país, un Estado fallido.",,
45J0q2xi7Qk,UgxWsj2C0pTo2iHNz_t4AaABAg,"Cuando cambió se adelantan, si aun no pasa nada 😅😅😅😅",,
2I6B6QSY7AA,UgyNtG17JFFH2tgGZbB4AaABAg,"Pues llegaste con vergüenza al futuro, ya capturaron a tu ídolo. Nunca aplicaste lo que dijiste",,
2I6B6QSY7AA,UgylXmLLs-MXzUmlgiF4AaABAg,como se etiqueta a trump para que venga por este vato junto con sheinbaum y amlo?,,
srH80O3G_uQ,UgzHXG3DHkyyqzE6Vrl4AaABAg.AU3WSPIELcyAU3XpOAqLVl,"​​@joaquinasolesole76 de hecho, la nación persa como tal tiene 2.576 años, si contamos desde los primeros habitantes qué fueron elamitas, entonces serían 5.000 años, pero los elamitas no eran persas",,
45J0q2xi7Qk,UgxK5OPvBr1nv5bDNax4AaABAg,Magnífica narrativa e información clara. Gracias,,
bHtI3lCm8wU,UgzocmQ3s3TzKLSqEnt4AaABAg,"excelente video, es la muestra de esa Cuba que fue haitianizada por la tiranía castrista, convirtiéndola en uno de los países mas pobres de América, a diferencia de su crecimiento económico acelerado y avance pujante cada vez mayor de una clase media que tenía antes de 1959...en todos los países hay gente pobre, pero no son la inmensa mayoría de la población como en Cuba, donde solo la oligarquía castrista viven como ricachones en las casas y mansiones robadas en las zonas residenciales a sus dueños originales....y lo que es peor, es el pueblo con menos libertades de América Latina",,
srH80O3G_uQ,Ugy9csRlItJqbsjHDh94AaABAg.AU3ksd7fTOMAU3n9m5hq4f,​@samibarruecos ahhhh ya vi 🤣,,
45J0q2xi7Qk,UgwySluqEtnbZUNTHv54AaABAg,"Que Lindo era la vida en IRAN libre en esos años 70, luego con la dictadura y el FANATISMO la vino a cagar , IRAN con tanto petróleo seria unos o el pais mas bello y moderno del planeta , pero no , como siempre el FANATISMO y LA CORUPCION  la viene cagar , la locura del humano .",,
45J0q2xi7Qk,UgzgIsHGdZcvBwy4fMd4AaABAg.AU1pj4Kn-HNAULNov7oQf4,VAN A DAR EL PODER AL PUEBLO VE BURRRO,,
45J0q2xi7Qk,UgzZ3Vx4xnLb9OfNOgZ4AaABAg,"Y recuerden señores, el islam es lo peor del planeta junto con el socialismo.",,
2I6B6QSY7AA,UgyFW2d4jsQCoznXAjV4AaABAg,Vengo del futuro. Jajajajajaja Diego Ruzzarin fuiste la escort de Maduro jajajaja que bajo eres.,,
bHtI3lCm8wU,Ugxu2b4rhSBFSTcF3lJ4AaABAg,"😂 jajajaja, verdad 😮",,
2I6B6QSY7AA,UgxpMeGap-iPF6nCtBx4AaABAg,"Jajajajaja todo puñetas, cómo estarás ahora que ni tú te aguantas tu narcisismo, che vato arrogante",,
bHtI3lCm8wU,UgzsL_RsW16Yq99lOrd4AaABAg,"La culpa no es de Fidel, es de Estsdos Unidos por el bloqueo",,
bHtI3lCm8wU,UgzmS0FH-e7tT33UA6V4AaABAg,No era socialista era comunista en toda regla.,,
srH80O3G_uQ,Ugzb39iJu9fYzwjM2op4AaABAg,"Coincido totalmente, Dieguito acertaste canijo.",,
45J0q2xi7Qk,UgyQ2o_CExWxlL2Ro0h4AaABAg,al sistema gringo no le importa su cultura lo gue ellos quieren són recursos recursos,,
bHtI3lCm8wU,UgxqJKTCsdENzK8yUcV4AaABAg,How much is the CIA paying you to produce this crap?,,
2I6B6QSY7AA,UgxNgNKqIovsgZkWc494AaABAg.ARXD3_2zUmLARXGzYeTPj3,Mejor descargalo,,
bHtI3lCm8wU,UgxkVg6ZKkGvAHdWxp94AaABAg,"Además de separarlas con sus “leyes” y sanciones migratorias, el tirano Fidel Castro sembró un mar de luto a las familias cubanas, que antes de 1959 siempre se mantenían unidas, es el régimen mas sangriento que ha padecido Cuba en toda su historia. Cuba castrista participó en guerras en África y en otros países, en las cuales nunca debió participar, el tirano Fidel Castro despilfarró multimillonarios recursos allí. Los cubanos fueron enviados inútilmente a morir, entre otros países, a Etiopía y a s, y no queríamos estar allí, pero teníamos que ir o a nosotros nos expulsaban del centro de estudios o del trabajo, y nuestra familia quedaba marcada, por eso mucha gente buscó escaparse de Cuba en 1980 con la crisis migratoria del Mariel. Miles de cubanos (2,655 según la falseadas cifras castristas) murieron en esa guerra que duró unos 14 años, en dos países que en nada han agradecido a Cuba, el tirano que apoyó la tiranía castrista en Etiopía tuvo que huir ante un levantamiento popular años más tarde, y la hija del presidente angolano hoy día es la mujer mas rica de África, así que miren cuánto robó. Que tristeza, cuántas familias se llenaron de luto en Cuba por culpa de las obsesiones mesiánicas del difunto tirano Fidel Castro. Hoy Cuba se debate en la miseria de ese pueblo que fue a esas guerras, y ninguno de esos países africanos hace nada solidario en materia económica por el pueblo de Cuba. Los cubanos vivían espantados cada vez que tocaban a la puerta de su casa, pensando que podía ser un citatorio del Comité Militar para ir a esas guerras. Muchos que pudieron regresar con vida, tuvieron secuelas de traumas sicológicos por mucho tiempo, y algunos se refugiaron en el alcohol. Oros quedaron lisiados. El tirano Fidel Castro y la tiranía castrista tienen un juicio pendiente por ese motivo, ante el pueblo cubano.",,
srH80O3G_uQ,Ugx00HbA_cvz-KIbK1J4AaABAg.AU3j_ub_hZ9AU5l3Om7VzZ,​@armandopleitos1202 Pero matan igual Hermano.,,
bHtI3lCm8wU,UgxaNfGYqQcLiaHVKUp4AaABAg,"No fue solo la economía, destruyó a toda Cuba como NACIÓN.",,
srH80O3G_uQ,Ugy9csRlItJqbsjHDh94AaABAg.AU3ksd7fTOMAU3lqSC3eNm,Yo creo que Ruzzarin de meterse algo raro para decir algo así🤣,,
srH80O3G_uQ,Ugx4En5LPK_2fvpJ_5x4AaABAg,Nos vamos en mismo biaje el fin del mundo esta cerca solo por el petroleo y que en nada nos beneficia a todos en el mundo ! POR QUE DIOS PERMITES ESTO ?,,
bHtI3lCm8wU,UgxvNU6sD0g3U7mydnh4AaABAg,ERES UN MENTIROSO,,
srH80O3G_uQ,UgwwUbJCpSUL3_9VCxJ4AaABAg,Duos quiera que paren toda esta locura porque la paz es lo mejor para todos los países del mundo,,
2I6B6QSY7AA,UgyrxS3r05tQLrP6_tx4AaABAg,Quitenle la visa a este zurdo san petrino,,
