text,dataset_source,use_for,label,text_clean
"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏",multilingual_paradetox_es,analysis,,"6 años ha tardado en mostrarse el tarado mental más grande, bravo 👏"
ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.,multilingual_paradetox_es,analysis,,ya ves además a los policías nazis que tendrá esa en el whatsapp… como para creerse algo.
"Son nuestros niños... ah no, que uno tiene 41 años. Da igual, son nuestros jóvenes.",multilingual_paradetox_es,analysis,,"son nuestros niños... ah no, que uno tiene 41 años. da igual, son nuestros jóvenes."
"En catalán se escribe Espanya. Para dárselas usted de ser periodista, no tieene usted puta idea de escribir.",multilingual_paradetox_es,analysis,,"en catalán se escribe espanya. para dárselas usted de ser periodista, no tieene usted puta idea de escribir."
por desgracia aún no entregan Goyas por el simple hecho de ser subnormal. Deberían empezar,multilingual_paradetox_es,analysis,,por desgracia aún no entregan goyas por el simple hecho de ser subnormal. deberían empezar
"A saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera.""",multilingual_paradetox_es,analysis,,"a saber cuantos imbéciles recibieron dinero y sin hacer una mala película siquiera."""
"No se si me seguirá alguien católico, si es así, siento que seas tan ignorante.",multilingual_paradetox_es,analysis,,"no se si me seguirá alguien católico, si es así, siento que seas tan ignorante."
Cosas que me regala mi encargado marica diciéndome que es el minion de las BOLLERAS:,multilingual_paradetox_es,analysis,,cosas que me regala mi encargado marica diciéndome que es el minion de las bolleras:
Sin duda y durante los próximos meses con un email solucionan si no les llega,multilingual_paradetox_es,analysis,,sin duda y durante los próximos meses con un email solucionan si no les llega
"Haz que pase ya Pedro por Dios, porque a mí se me está haciendo eterno.",multilingual_paradetox_es,analysis,,"haz que pase ya pedro por dios, porque a mí se me está haciendo eterno."
"Será puerta abierta , inútiles fascistas embusteros miserables,no?",multilingual_paradetox_es,analysis,,"será puerta abierta , inútiles fascistas embusteros miserables,no?"
eso que llamas político del  no es un político es un ¨miserable profesional¨..,multilingual_paradetox_es,analysis,,eso que llamas político del no es un político es un ¨miserable profesional¨..
"No hay que indicar niña ""blanca española"" ni nada? ",multilingual_paradetox_es,analysis,,"no hay que indicar niña ""blanca española"" ni nada?"
"A esosmoros hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que ""actuar""",multilingual_paradetox_es,analysis,,"a esosmoros hay que echarlos pero ya.o los politicos hacen algo o la gente tendra que ""actuar"""
"Tu lo que eres es subnormal, punto.",multilingual_paradetox_es,analysis,,"tu lo que eres es subnormal, punto."
Quien putas está RT esa mierda ?,multilingual_paradetox_es,analysis,,quien putas está rt esa mierda ?
Responde carajo ganster  de mierda.,multilingual_paradetox_es,analysis,,responde carajo ganster de mierda.
no soy del Celta subnormal. Ves como eres retrasado...,multilingual_paradetox_es,analysis,,no soy del celta subnormal. ves como eres retrasado...
"Si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho.",multilingual_paradetox_es,analysis,,"si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho."
Y el mamón se vuelve a París con dos palmos de narices,multilingual_paradetox_es,analysis,,y el mamón se vuelve a parís con dos palmos de narices
"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta",multilingual_paradetox_es,analysis,,"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta"
Si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.,multilingual_paradetox_es,analysis,,si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.
pues con lo puto retrasado que eres podría ser,multilingual_paradetox_es,analysis,,pues con lo puto retrasado que eres podría ser
"Cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente.",multilingual_paradetox_es,analysis,,"cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente."
"callate ya, subnormal, admite el PARTIDAZO como todos los madridistas, no que por rabia digais que ha sido robo, penosa.",multilingual_paradetox_es,analysis,,"callate ya, subnormal, admite el partidazo como todos los madridistas, no que por rabia digais que ha sido robo, penosa."
"Que asco da la gente homófoba, COMENTO. — MUCHO ASCO",multilingual_paradetox_es,analysis,,"que asco da la gente homófoba, comento. — mucho asco"
Nunca sean así de mierdas.,multilingual_paradetox_es,analysis,,nunca sean así de mierdas.
Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!,multilingual_paradetox_es,analysis,,cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de emery!!
"Si controlan mucho porque son dictadores, si no controlan son pelotudos.",multilingual_paradetox_es,analysis,,"si controlan mucho porque son dictadores, si no controlan son pelotudos."
"Potencialmente Sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en España.",multilingual_paradetox_es,analysis,,"potencialmente sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en españa."
"se tiene q ser subnormal profundo, pero como dice  este es la nueva manera de hacer periodismo. Pues ala",multilingual_paradetox_es,analysis,,"se tiene q ser subnormal profundo, pero como dice este es la nueva manera de hacer periodismo. pues ala"
"Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra",multilingual_paradetox_es,analysis,,"yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la civilización en la tierra"
Jajajajajaja que Martin de mierda,multilingual_paradetox_es,analysis,,jajajajajaja que martin de mierda
"Donde esta el venezolano de mierda, donde",multilingual_paradetox_es,analysis,,"donde esta el venezolano de mierda, donde"
"#Lista Allanamientos, persecución y exilio: la aberración de #ANC contra diputados  `""",multilingual_paradetox_es,analysis,,"#lista allanamientos, persecución y exilio: la aberración de #anc contra diputados `"""
Por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido,multilingual_paradetox_es,analysis,,por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido
Ya decía yo que veía menos moros,multilingual_paradetox_es,analysis,,ya decía yo que veía menos moros
"Desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais",multilingual_paradetox_es,analysis,,"desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais"
"Estos fascistas de la oposición venezolana, y sus achichincles en España, tienen la suerte de que no somos como ellos.",multilingual_paradetox_es,analysis,,"estos fascistas de la oposición venezolana, y sus achichincles en españa, tienen la suerte de que no somos como ellos."
Que red social de mierda,multilingual_paradetox_es,analysis,,que red social de mierda
"Cogiendo el testigo de su colega,el mongolo Roncero. Vaya paga que tienes,carajaula",multilingual_paradetox_es,analysis,,"cogiendo el testigo de su colega,el mongolo roncero. vaya paga que tienes,carajaula"
"a la mierda directamente, OKUPAS en el gobierno.",multilingual_paradetox_es,analysis,,"a la mierda directamente, okupas en el gobierno."
"Este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?",multilingual_paradetox_es,analysis,,"este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?"
"Hable como Hernández, ya sabemos que podes hablar mierda en ese canal, NARCO ¿Seguridad?",multilingual_paradetox_es,analysis,,"hable como hernández, ya sabemos que podes hablar mierda en ese canal, narco ¿seguridad?"
Ahora me leo la secta que seguro que amplian información,multilingual_paradetox_es,analysis,,ahora me leo la secta que seguro que amplian información
"Vaya, el VOXtarra guardia que se da por aludido.",multilingual_paradetox_es,analysis,,"vaya, el voxtarra guardia que se da por aludido."
Disney se está riendo en vuestra puta cara,multilingual_paradetox_es,analysis,,disney se está riendo en vuestra puta cara
Buena gente acogemos en nuestro país. Traen lo mejorcito de la cultura de su país.,multilingual_paradetox_es,analysis,,buena gente acogemos en nuestro país. traen lo mejorcito de la cultura de su país.
