text,dataset_source,use_for,label,text_clean
"Si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho.",multilingual_toxicity_explained_es,analysis,,"si ese magrebi hubiera estado en su pais, podriamos haber evitado ese hecho."
Y el mamón se vuelve a París con dos palmos de narices,multilingual_toxicity_explained_es,analysis,,y el mamón se vuelve a parís con dos palmos de narices
"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta",multilingual_toxicity_explained_es,analysis,,"ese tío no es un delicuente, en su cultura mayormente está admitido, lo que es, es un hijo de puta"
Si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.,multilingual_toxicity_explained_es,analysis,,si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.
pues con lo puto retrasado que eres podría ser,multilingual_toxicity_explained_es,analysis,,pues con lo puto retrasado que eres podría ser
"Cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente.",multilingual_toxicity_explained_es,analysis,,"cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente."
"callate ya, subnormal, admite el PARTIDAZO como todos los madridistas, no que por rabia digais que ha sido robo, penosa.",multilingual_toxicity_explained_es,analysis,,"callate ya, subnormal, admite el partidazo como todos los madridistas, no que por rabia digais que ha sido robo, penosa."
"Que asco da la gente homófoba, COMENTO. — MUCHO ASCO",multilingual_toxicity_explained_es,analysis,,"que asco da la gente homófoba, comento. — mucho asco"
Nunca sean así de mierdas.,multilingual_toxicity_explained_es,analysis,,nunca sean así de mierdas.
Cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de Emery!!,multilingual_toxicity_explained_es,analysis,,cómo me alegro de la remontada por todos los madridistas insoportables y por el subnormal miarma de emery!!
"Si controlan mucho porque son dictadores, si no controlan son pelotudos.",multilingual_toxicity_explained_es,analysis,,"si controlan mucho porque son dictadores, si no controlan son pelotudos."
"Potencialmente Sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en España.",multilingual_toxicity_explained_es,analysis,,"potencialmente sánchez es el que más daño puede hacer, primer psicopata que llega a ser presidente en españa."
"se tiene q ser subnormal profundo, pero como dice este es la nueva manera de hacer periodismo. Pues ala",multilingual_toxicity_explained_es,analysis,,"se tiene q ser subnormal profundo, pero como dice este es la nueva manera de hacer periodismo. pues ala"
"Yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la Civilización en la Tierra",multilingual_toxicity_explained_es,analysis,,"yo lo se, los mismos fascistas corruptos ladrones que estan acabando con la civilización en la tierra"
Jajajajajaja que Martin de mierda,multilingual_toxicity_explained_es,analysis,,jajajajajaja que martin de mierda
"Donde esta el venezolano de mierda, donde",multilingual_toxicity_explained_es,analysis,,"donde esta el venezolano de mierda, donde"
Por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido,multilingual_toxicity_explained_es,analysis,,por encima de la libertad de expresión está la libertad de callarse para no decir gilipolleces sin sentido
Ya decía yo que veía menos moros,multilingual_toxicity_explained_es,analysis,,ya decía yo que veía menos moros
"Desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais",multilingual_toxicity_explained_es,analysis,,"desde que los nazis falsificaron billetes en los campos,este es el peor ataque a la economia de un pais"
"Estos fascistas de la oposición venezolana, y sus achichincles en España, tienen la suerte de que no somos como ellos.",multilingual_toxicity_explained_es,analysis,,"estos fascistas de la oposición venezolana, y sus achichincles en españa, tienen la suerte de que no somos como ellos."
Que red social de mierda,multilingual_toxicity_explained_es,analysis,,que red social de mierda
"Este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?",multilingual_toxicity_explained_es,analysis,,"este va para casa de que politicucho? ya esta adjudicado, o se lo rifan?"
"Hable como Hernández, ya sabemos que podes hablar mierda en ese canal, NARCO ¿Seguridad?",multilingual_toxicity_explained_es,analysis,,"hable como hernández, ya sabemos que podes hablar mierda en ese canal, narco ¿seguridad?"
Ahora me leo la secta que seguro que amplian información,multilingual_toxicity_explained_es,analysis,,ahora me leo la secta que seguro que amplian información
"Vaya, el VOXtarra guardia que se da por aludido.",multilingual_toxicity_explained_es,analysis,,"vaya, el voxtarra guardia que se da por aludido."
Disney se está riendo en vuestra puta cara,multilingual_toxicity_explained_es,analysis,,disney se está riendo en vuestra puta cara
Buena gente acogemos en nuestro país. Traen lo mejorcito de la cultura de su país.,multilingual_toxicity_explained_es,analysis,,buena gente acogemos en nuestro país. traen lo mejorcito de la cultura de su país.
Quien me mando a hacerme este aro de mierda 😭,multilingual_toxicity_explained_es,analysis,,quien me mando a hacerme este aro de mierda 😭
te he respondido 2 veces como un subnormal xDDDDDDDD,multilingual_toxicity_explained_es,analysis,,te he respondido 2 veces como un subnormal xdddddddd
"Me baje la discografia de Jeffree Star porque me representa: Una mierda, pero fabulosa.",multilingual_toxicity_explained_es,analysis,,"me baje la discografia de jeffree star porque me representa: una mierda, pero fabulosa."
Hay que ser muy cara raja de pedir paz si no hay justicia,multilingual_toxicity_explained_es,analysis,,hay que ser muy cara raja de pedir paz si no hay justicia
Estamos de acuerdo que el tereré le rompe el orto al mate?,multilingual_toxicity_explained_es,analysis,,estamos de acuerdo que el tereré le rompe el orto al mate?
Y acaba de cagar... DONDE NO TIENE QUE HACERLO!!!!!!!!!!,multilingual_toxicity_explained_es,analysis,,y acaba de cagar... donde no tiene que hacerlo!!!!!!!!!!
Mis ganas de seguir se están yendo a la mismísima mierda.,multilingual_toxicity_explained_es,analysis,,mis ganas de seguir se están yendo a la mismísima mierda.
Después de estos días te llamarán el Leñador: Palo q ves palo que tumbas,multilingual_toxicity_explained_es,analysis,,después de estos días te llamarán el leñador: palo q ves palo que tumbas
"a juzgar de las músicas new age que clavaron los vecinos, los hospis están posta de ayahuasca.",multilingual_toxicity_explained_es,analysis,,"a juzgar de las músicas new age que clavaron los vecinos, los hospis están posta de ayahuasca."
"Che cuando sea presidente , se van a querer cortar un huevo jajaja!",multilingual_toxicity_explained_es,analysis,,"che cuando sea presidente , se van a querer cortar un huevo jajaja!"
Por todos nuestros compañeros que se han suicidado con esta carrera de mierda 😔😔,multilingual_toxicity_explained_es,analysis,,por todos nuestros compañeros que se han suicidado con esta carrera de mierda 😔😔
A mi algunas veces se menstrujan los huevos con los vaqueros ajustados.,multilingual_toxicity_explained_es,analysis,,a mi algunas veces se menstrujan los huevos con los vaqueros ajustados.
Storm es una hijaputa de cuidado.,multilingual_toxicity_explained_es,analysis,,storm es una hijaputa de cuidado.
se ve como una mierda la foto perooo,multilingual_toxicity_explained_es,analysis,,se ve como una mierda la foto perooo
estoy tan hasta la polla que cada dia me la suda todo un poquito mas,multilingual_toxicity_explained_es,analysis,,estoy tan hasta la polla que cada dia me la suda todo un poquito mas
BBC le hace un trolleo épico,multilingual_toxicity_explained_es,analysis,,bbc le hace un trolleo épico
yo no entiendo como les puede gustar este frio de mierda,multilingual_toxicity_explained_es,analysis,,yo no entiendo como les puede gustar este frio de mierda
sisi una cagada q nosotros estemos en 40tena hace mil meses pero hay países q no ?,multilingual_toxicity_explained_es,analysis,,sisi una cagada q nosotros estemos en 40tena hace mil meses pero hay países q no ?
LO LINDA QUE ES NUESTRA CHOMBA LA PUTA MADREEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,multilingual_toxicity_explained_es,analysis,,lo linda que es nuestra chomba la puta madreeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
😂😂😂😂 este hijueputa como sueña.,multilingual_toxicity_explained_es,analysis,,😂😂😂😂 este hijueputa como sueña.
Ojalá nadie compre ni mierda.,multilingual_toxicity_explained_es,analysis,,ojalá nadie compre ni mierda.
"Y alguien puede pedir que John Constantine lo interprete el pato Donald, pero eso no significa que tenga sentido.",multilingual_toxicity_explained_es,analysis,,"y alguien puede pedir que john constantine lo interprete el pato donald, pero eso no significa que tenga sentido."
"Y quien dice que no los ayuda, chavalin????????????",multilingual_toxicity_explained_es,analysis,,"y quien dice que no los ayuda, chavalin????????????"
Que buena es una puta pasada de serie #ARDEMadrid,multilingual_toxicity_explained_es,analysis,,que buena es una puta pasada de serie #ardemadrid
no se haga el marica con esa ridiculez de trino.,multilingual_toxicity_explained_es,analysis,,no se haga el marica con esa ridiculez de trino.
Que manera de cagarla wacho 😩👎🏼,multilingual_toxicity_explained_es,analysis,,que manera de cagarla wacho 😩👎🏼
"tengo una intensidad al extrañar a candela, pk mierda esta lejos?",multilingual_toxicity_explained_es,analysis,,"tengo una intensidad al extrañar a candela, pk mierda esta lejos?"
Fav si fuiste al Western a comer pizza y terminaste ebrio :(,multilingual_toxicity_explained_es,analysis,,fav si fuiste al western a comer pizza y terminaste ebrio :(
el chico este no tiene contacto ?COÑO luego el AT Madrid amenazas con denuncias,multilingual_toxicity_explained_es,analysis,,el chico este no tiene contacto ?coño luego el at madrid amenazas con denuncias
"bueno, también será porqué nada cabrea más a un ultranacionalista que otro nacionalismo intente violar su integridad territorial.",multilingual_toxicity_explained_es,analysis,,"bueno, también será porqué nada cabrea más a un ultranacionalista que otro nacionalismo intente violar su integridad territorial."
lo puto guapa que va hoy Natalia??????,multilingual_toxicity_explained_es,analysis,,lo puto guapa que va hoy natalia??????
La cancion agua es la mamada,multilingual_toxicity_explained_es,analysis,,la cancion agua es la mamada
"La cagada de siempre retrocer la pelota pasado ya el medio, que puta crj",multilingual_toxicity_explained_es,analysis,,"la cagada de siempre retrocer la pelota pasado ya el medio, que puta crj"
Ganale al que no gana una copa la puta que te parió 😂😂😂,multilingual_toxicity_explained_es,analysis,,ganale al que no gana una copa la puta que te parió 😂😂😂
Deja de molestar xq te voy a mandar al jefe q Te pegue gil,multilingual_toxicity_explained_es,analysis,,deja de molestar xq te voy a mandar al jefe q te pegue gil
Que muchos pelotudos habitan esta aldea,multilingual_toxicity_explained_es,analysis,,que muchos pelotudos habitan esta aldea
como salgamos del corona virus y luego nos mate un meteorito me voy a cagar en todos los dioses,multilingual_toxicity_explained_es,analysis,,como salgamos del corona virus y luego nos mate un meteorito me voy a cagar en todos los dioses
MEDIA HORA PARA ESCRIBIR ESTA MIERDA ESTUVO AMY,multilingual_toxicity_explained_es,analysis,,media hora para escribir esta mierda estuvo amy
Este si que es un verdadero chupasangre del dinero de nosotros.,multilingual_toxicity_explained_es,analysis,,este si que es un verdadero chupasangre del dinero de nosotros.
"QUE TE DIERON DE COMER CUANDO CHICO, MIERDA?",multilingual_toxicity_explained_es,analysis,,"que te dieron de comer cuando chico, mierda?"
Nunca en mi puta vida me va a pasar,multilingual_toxicity_explained_es,analysis,,nunca en mi puta vida me va a pasar
Ese señor no es Colombia no sea idiota.,multilingual_toxicity_explained_es,analysis,,ese señor no es colombia no sea idiota.
Bueno nojoda que pasa aqui pues?,multilingual_toxicity_explained_es,analysis,,bueno nojoda que pasa aqui pues?
"este internet q anda del orto, nunca más me llego un mensaje tuyo",multilingual_toxicity_explained_es,analysis,,"este internet q anda del orto, nunca más me llego un mensaje tuyo"
"Mierdación como escriben de mal los titulares, el encabezado, el primer párrafo.",multilingual_toxicity_explained_es,analysis,,"mierdación como escriben de mal los titulares, el encabezado, el primer párrafo."
dios podes hablar bien la concha de tu madre,multilingual_toxicity_explained_es,analysis,,dios podes hablar bien la concha de tu madre
"cuando a la derecha rancia le recuerdan lo rancia que son ,siempre sale algún pepero rancio con pelazo quejándose",multilingual_toxicity_explained_es,analysis,,"cuando a la derecha rancia le recuerdan lo rancia que son ,siempre sale algún pepero rancio con pelazo quejándose"
Gran zasca al bolivariano Jordi Caca Évole,multilingual_toxicity_explained_es,analysis,,gran zasca al bolivariano jordi caca évole
k stoy haciendo con mi putavida mencantaria saberlo,multilingual_toxicity_explained_es,analysis,,k stoy haciendo con mi putavida mencantaria saberlo
"#SpainIsAFascistState ,cuanto nos queda por limpiar en este pais lo copan todo hasta las televisiones",multilingual_toxicity_explained_es,analysis,,"#spainisafasciststate ,cuanto nos queda por limpiar en este pais lo copan todo hasta las televisiones"
Contigo el pedo se hizo agresivo rápido.,multilingual_toxicity_explained_es,analysis,,contigo el pedo se hizo agresivo rápido.
"Como dice el preclaro compañero Aníbal, sencillo fan asco.",multilingual_toxicity_explained_es,analysis,,"como dice el preclaro compañero aníbal, sencillo fan asco."
Lo puto guapas que van todas hoy??????,multilingual_toxicity_explained_es,analysis,,lo puto guapas que van todas hoy??????
"Udec culia se demoran ene en sus trámites culiaos, vale pico!",multilingual_toxicity_explained_es,analysis,,"udec culia se demoran ene en sus trámites culiaos, vale pico!"
"ERA PARA QUE VAYAS A COMPRAR MANDARINAS EN JONATHAN, NO A CANTAR CON LA CAZZU.",multilingual_toxicity_explained_es,analysis,,"era para que vayas a comprar mandarinas en jonathan, no a cantar con la cazzu."
"JAJAJAJAJAJ qlq valeeee, maldito muchacho mongolico.",multilingual_toxicity_explained_es,analysis,,"jajajajajaj qlq valeeee, maldito muchacho mongolico."
Hay qur ser bien CTM para andar tirando molotovs en cualquier lugar,multilingual_toxicity_explained_es,analysis,,hay qur ser bien ctm para andar tirando molotovs en cualquier lugar
No sabe ni nada el cabrón xDDDDDDDDDDDD!!,multilingual_toxicity_explained_es,analysis,,no sabe ni nada el cabrón xdddddddddddd!!
Hoy m pongo empedo o ke?💃🏼,multilingual_toxicity_explained_es,analysis,,hoy m pongo empedo o ke?💃🏼
Pero como yo estoy solo que no llueva ni mierdaa,multilingual_toxicity_explained_es,analysis,,pero como yo estoy solo que no llueva ni mierdaa
y si sigo durmiendo y le dan x culo al trabajo???,multilingual_toxicity_explained_es,analysis,,y si sigo durmiendo y le dan x culo al trabajo???
Putas que me hace reir este huaso bruto del Prudencio #AquelarreTVN,multilingual_toxicity_explained_es,analysis,,putas que me hace reir este huaso bruto del prudencio #aquelarretvn
PDT: Hoy todo el mundo comentado con #RepescaHugo porfa.,multilingual_toxicity_explained_es,analysis,,pdt: hoy todo el mundo comentado con #repescahugo porfa.
me paso de pendejo neta,multilingual_toxicity_explained_es,analysis,,me paso de pendejo neta
Matemáticas me va a coger siempre?,multilingual_toxicity_explained_es,analysis,,matemáticas me va a coger siempre?
#CepedaDestruyoPruebas eso es mucha rata tan hijueputa.,multilingual_toxicity_explained_es,analysis,,#cepedadestruyopruebas eso es mucha rata tan hijueputa.
"Partido de los llamados feos, de los de no poder cometer el mas minimo fallo, concentracion y desgaste.",multilingual_toxicity_explained_es,analysis,,"partido de los llamados feos, de los de no poder cometer el mas minimo fallo, concentracion y desgaste."
Que coño tiene oculto el hermano de este ahora????,multilingual_toxicity_explained_es,analysis,,que coño tiene oculto el hermano de este ahora????
Que cancion pedorra no la banco masaaaas,multilingual_toxicity_explained_es,analysis,,que cancion pedorra no la banco masaaaas
me encanta la puta UNION que hemos tenido todo Twitter para hacer favorita a Maria #OT18Gala4,multilingual_toxicity_explained_es,analysis,,me encanta la puta union que hemos tenido todo twitter para hacer favorita a maria #ot18gala4
"AHHHHHH POR ESOOO TE VAS, MALDITAAAA😡🤬",multilingual_toxicity_explained_es,analysis,,"ahhhhhh por esooo te vas, malditaaaa😡🤬"
A esos mamertos ifueputas hay que darles es duro y donde más les duele.,multilingual_toxicity_explained_es,analysis,,a esos mamertos ifueputas hay que darles es duro y donde más les duele.
"No es la música kpop, son las armys que a mucha gente les da por las pelotas.",multilingual_toxicity_explained_es,analysis,,"no es la música kpop, son las armys que a mucha gente les da por las pelotas."
Un me suda la polla suele esconder un me duele,multilingual_toxicity_explained_es,analysis,,un me suda la polla suele esconder un me duele
Que alguien me explique que mierda hice xq ni yo entiendo,multilingual_toxicity_explained_es,analysis,,que alguien me explique que mierda hice xq ni yo entiendo
Te podes mandar todas las cagadas del mundo pero te voy a elegir a vos siempre,multilingual_toxicity_explained_es,analysis,,te podes mandar todas las cagadas del mundo pero te voy a elegir a vos siempre
crush mi boca no se va a besar sola no se a que cojones esperas,multilingual_toxicity_explained_es,analysis,,crush mi boca no se va a besar sola no se a que cojones esperas
No querer culear con cualquiera.,multilingual_toxicity_explained_es,analysis,,no querer culear con cualquiera.
Yo el culo asiq juntemos Plata,multilingual_toxicity_explained_es,analysis,,yo el culo asiq juntemos plata
Putos oídos tenían un tiiiiiiiiiiiiiii hijoeputa casi muero,multilingual_toxicity_explained_es,analysis,,putos oídos tenían un tiiiiiiiiiiiiiii hijoeputa casi muero
En ves de estar debatiendo ayudas para el pequeño y mediano empresario estamos con la gilipollas del luto oficial.,multilingual_toxicity_explained_es,analysis,,en ves de estar debatiendo ayudas para el pequeño y mediano empresario estamos con la gilipollas del luto oficial.
"Hijos de puta, encima el pulgar, yo directamente los expulsaba o les prendía fuego",multilingual_toxicity_explained_es,analysis,,"hijos de puta, encima el pulgar, yo directamente los expulsaba o les prendía fuego"
"She-ra, temporada 4: todo se va a la mierda.",multilingual_toxicity_explained_es,analysis,,"she-ra, temporada 4: todo se va a la mierda."
Por que le pinche molesta a mi papá que me levante a las 2 de la tarde ?,multilingual_toxicity_explained_es,analysis,,por que le pinche molesta a mi papá que me levante a las 2 de la tarde ?
estos personajes cometieron un crimen y se rajaron... refugiados las bolas,multilingual_toxicity_explained_es,analysis,,estos personajes cometieron un crimen y se rajaron... refugiados las bolas
Tienen de CM al hioputa de Mr Wonderful,multilingual_toxicity_explained_es,analysis,,tienen de cm al hioputa de mr wonderful
no os da como puta rabia que gente asquerosa tenga pareja y vosotros no?,multilingual_toxicity_explained_es,analysis,,no os da como puta rabia que gente asquerosa tenga pareja y vosotros no?
Creo que empezaré una relación seria con la comida y me importa una mierda si me engordo más.,multilingual_toxicity_explained_es,analysis,,creo que empezaré una relación seria con la comida y me importa una mierda si me engordo más.
"Espejo Público y Susana Griso, portavoces de fascistas.",multilingual_toxicity_explained_es,analysis,,"espejo público y susana griso, portavoces de fascistas."
"Lo que indigna más son los llantos fariseos, las declaraciones hipócritas, las amenazas furibundas... todo para que todo siga igual...",multilingual_toxicity_explained_es,analysis,,"lo que indigna más son los llantos fariseos, las declaraciones hipócritas, las amenazas furibundas... todo para que todo siga igual..."
"Porque estamos esperando a que subas tú, mamón.",multilingual_toxicity_explained_es,analysis,,"porque estamos esperando a que subas tú, mamón."
Que no me aconseje nadie coñazo que me lleve el diablo a mi,multilingual_toxicity_explained_es,analysis,,que no me aconseje nadie coñazo que me lleve el diablo a mi
no tengo los suficientes ovarios para decirte el polvo que te echaba,multilingual_toxicity_explained_es,analysis,,no tengo los suficientes ovarios para decirte el polvo que te echaba
😂😂😂😂😂😂 este ose se la mandaaaa 😂😂😂😂😂😂 nose si se duerme x el olor a chivo o qe😂😂😂,multilingual_toxicity_explained_es,analysis,,😂😂😂😂😂😂 este ose se la mandaaaa 😂😂😂😂😂😂 nose si se duerme x el olor a chivo o qe😂😂😂
Hacia una segura coalición con el infierno marchamos ¡¡aqui nos hundimos!,multilingual_toxicity_explained_es,analysis,,hacia una segura coalición con el infierno marchamos ¡¡aqui nos hundimos!
Camila con celos y yo cagada de la risa porque súper x 🤷‍♀️,multilingual_toxicity_explained_es,analysis,,camila con celos y yo cagada de la risa porque súper x 🤷‍♀️
los que no entendéis la ironía y las coñas llevadas al extremo moláis 0 hermanus,multilingual_toxicity_explained_es,analysis,,los que no entendéis la ironía y las coñas llevadas al extremo moláis 0 hermanus
Toca coger la circunvalar pero por los pedacitos de bajada.,multilingual_toxicity_explained_es,analysis,,toca coger la circunvalar pero por los pedacitos de bajada.
Pq chucha no puedo dormir con calcetines!!,multilingual_toxicity_explained_es,analysis,,pq chucha no puedo dormir con calcetines!!
"Se picoooo esta mierda, TE AMO IARUUUU",multilingual_toxicity_explained_es,analysis,,"se picoooo esta mierda, te amo iaruuuu"
"Algo le habrás dicho, el mongolo no bloquea por bloquear.",multilingual_toxicity_explained_es,analysis,,"algo le habrás dicho, el mongolo no bloquea por bloquear."
Confirmado merezco el al infierno jajaja,multilingual_toxicity_explained_es,analysis,,confirmado merezco el al infierno jajaja
Igual te puedo cagar a piñas y después te rasco,multilingual_toxicity_explained_es,analysis,,igual te puedo cagar a piñas y después te rasco
"Y el otro subnormal se pira de casa por que si, a ver que mierdas hace por la calle.",multilingual_toxicity_explained_es,analysis,,"y el otro subnormal se pira de casa por que si, a ver que mierdas hace por la calle."
#APetroLeDigo que es un teterahijueputa.,multilingual_toxicity_explained_es,analysis,,#apetroledigo que es un teterahijueputa.
"Wooooowwww premio a mejor hilo sin duda, pinché decálogo de lo más pendejo",multilingual_toxicity_explained_es,analysis,,"wooooowwww premio a mejor hilo sin duda, pinché decálogo de lo más pendejo"
Pinche Guanajuato ya no seas tan conservador.,multilingual_toxicity_explained_es,analysis,,pinche guanajuato ya no seas tan conservador.
"dioss m da verguenza cuando comentan eso,, se quedaron en 2018",multilingual_toxicity_explained_es,analysis,,"dioss m da verguenza cuando comentan eso,, se quedaron en 2018"
Bad Bunny qlo como mierda dice que no va a salir nunca la canción con Zion y Lennox 😨,multilingual_toxicity_explained_es,analysis,,bad bunny qlo como mierda dice que no va a salir nunca la canción con zion y lennox 😨
un día m tienes comiendo d tu mano y al otro pasando d tu puta cara,multilingual_toxicity_explained_es,analysis,,un día m tienes comiendo d tu mano y al otro pasando d tu puta cara
"Amores bellos, si tienen algo lindo con una persona, ¿por qué insisten en cagarse todo metiendo terceros a la relación?",multilingual_toxicity_explained_es,analysis,,"amores bellos, si tienen algo lindo con una persona, ¿por qué insisten en cagarse todo metiendo terceros a la relación?"
Yo de periodista hacia rato lo habría mandado para la mierda hace rato,multilingual_toxicity_explained_es,analysis,,yo de periodista hacia rato lo habría mandado para la mierda hace rato
Mi culo se mueve solo,multilingual_toxicity_explained_es,analysis,,mi culo se mueve solo
"Yo pensaba que Cam4 era un restaurante, ahora entiendo todo, maldita sea.",multilingual_toxicity_explained_es,analysis,,"yo pensaba que cam4 era un restaurante, ahora entiendo todo, maldita sea."
La Corte y nada la misma huevonada,multilingual_toxicity_explained_es,analysis,,la corte y nada la misma huevonada
"pero cerra el orto, que te pensas que los mato yo a los animales, o que los matan por diversión?",multilingual_toxicity_explained_es,analysis,,"pero cerra el orto, que te pensas que los mato yo a los animales, o que los matan por diversión?"
- ¿Estarías con un chico con coño?,multilingual_toxicity_explained_es,analysis,,- ¿estarías con un chico con coño?
Me he sobao y me he perdido el ridículo del Valencia,multilingual_toxicity_explained_es,analysis,,me he sobao y me he perdido el ridículo del valencia
Aparece cuando quiere la yeguaaa,multilingual_toxicity_explained_es,analysis,,aparece cuando quiere la yeguaaa
Que puta... como se nota que mario ferreiro está sin laburo.... cortenle el tw,multilingual_toxicity_explained_es,analysis,,que puta... como se nota que mario ferreiro está sin laburo.... cortenle el tw
"Good, mute him AMARGADOS DE MIERDA, es un puto genio.",multilingual_toxicity_explained_es,analysis,,"good, mute him amargados de mierda, es un puto genio."
soy una puta gorda y solo quiero ir a las cenas/comidas de Navidad para comer y engordar 14kg,multilingual_toxicity_explained_es,analysis,,soy una puta gorda y solo quiero ir a las cenas/comidas de navidad para comer y engordar 14kg
Definitivamente para ir a mall o andar por Santiago hay que tener un water del año 90 y bien oxidada.,multilingual_toxicity_explained_es,analysis,,definitivamente para ir a mall o andar por santiago hay que tener un water del año 90 y bien oxidada.
"los mas valientes, los mejores, los mas preparados vienen a pagarnos las pensiones daga en mano",multilingual_toxicity_explained_es,analysis,,"los mas valientes, los mejores, los mas preparados vienen a pagarnos las pensiones daga en mano"
soy una sensiblona x muchos cojones q tenga,multilingual_toxicity_explained_es,analysis,,soy una sensiblona x muchos cojones q tenga
Pollo de mi vida haceme pollitos la puta madre!!!,multilingual_toxicity_explained_es,analysis,,pollo de mi vida haceme pollitos la puta madre!!!
Hoy día la ley de memoria histórica considera a esta víctima del Frente Popular un golpista.,multilingual_toxicity_explained_es,analysis,,hoy día la ley de memoria histórica considera a esta víctima del frente popular un golpista.
esaes dadme mi sobre de 125 cabrones xddddd,multilingual_toxicity_explained_es,analysis,,esaes dadme mi sobre de 125 cabrones xddddd
"Que gente idiota la que sigue saliendo a la calle dios, no se quieren ni un poquito",multilingual_toxicity_explained_es,analysis,,"que gente idiota la que sigue saliendo a la calle dios, no se quieren ni un poquito"
¿Y quién cojones es ese?.,multilingual_toxicity_explained_es,analysis,,¿y quién cojones es ese?.
Por eso lo siguen los maricas,multilingual_toxicity_explained_es,analysis,,por eso lo siguen los maricas
Vamos a tirarle el vídeo al gilipollas este 1.,multilingual_toxicity_explained_es,analysis,,vamos a tirarle el vídeo al gilipollas este 1.
Si fuera de La Pincoya se estarían pidiendo las penas del infierno y juzgando a todos.,multilingual_toxicity_explained_es,analysis,,si fuera de la pincoya se estarían pidiendo las penas del infierno y juzgando a todos.
Que mierda no poder soltar una persona a pesar de todo lo que te hizo.,multilingual_toxicity_explained_es,analysis,,que mierda no poder soltar una persona a pesar de todo lo que te hizo.
man soy r autoexigente q hincha pelotas,multilingual_toxicity_explained_es,analysis,,man soy r autoexigente q hincha pelotas
Estoy hasta los cojones de vivir sintiendo que soy una basura como para que aún encima me lo recuerden constantemente,multilingual_toxicity_explained_es,analysis,,estoy hasta los cojones de vivir sintiendo que soy una basura como para que aún encima me lo recuerden constantemente
"Girón, monumento nacional (al tapón tan hijueputa que se forma desde el Palenque hasta Caneyes) a esta hora.",multilingual_toxicity_explained_es,analysis,,"girón, monumento nacional (al tapón tan hijueputa que se forma desde el palenque hasta caneyes) a esta hora."
Uribe tiene huevas de plomo y nadie le da la talla.,multilingual_toxicity_explained_es,analysis,,uribe tiene huevas de plomo y nadie le da la talla.
JAJAJAJA te amo histérica de mierda,multilingual_toxicity_explained_es,analysis,,jajajaja te amo histérica de mierda
yo quiero hacer una paja a mano cambiada contigo ( live on ),multilingual_toxicity_explained_es,analysis,,yo quiero hacer una paja a mano cambiada contigo ( live on )
- ¡Ya cállate pinche Pedro!,multilingual_toxicity_explained_es,analysis,,- ¡ya cállate pinche pedro!
La avispa es la cabreada que no come para no engordar.,multilingual_toxicity_explained_es,analysis,,la avispa es la cabreada que no come para no engordar.
"Así luego entran en patera, dan otro nombre, y tienen otra paguita",multilingual_toxicity_explained_es,analysis,,"así luego entran en patera, dan otro nombre, y tienen otra paguita"
Que no lo sigo y se quien coño son todos.,multilingual_toxicity_explained_es,analysis,,que no lo sigo y se quien coño son todos.
"yo sabía que algun pelotudo/a iba a comentar esto jajaaj, deggggggame en paaaaaaassssssssssss (sartenaso)",multilingual_toxicity_explained_es,analysis,,"yo sabía que algun pelotudo/a iba a comentar esto jajaaj, deggggggame en paaaaaaassssssssssss (sartenaso)"
quiero follar y dormirme abrazao,multilingual_toxicity_explained_es,analysis,,quiero follar y dormirme abrazao
Joder que partidazo de los Wolves en Anfield.,multilingual_toxicity_explained_es,analysis,,joder que partidazo de los wolves en anfield.
DE RAZON ESTE PAIS VA DE CULO PARA EL ESTANCO CON ESTOS PETARDOS.,multilingual_toxicity_explained_es,analysis,,de razon este pais va de culo para el estanco con estos petardos.
dios me siento para la mierda puede alguien de stray kids aparecer porfa😞,multilingual_toxicity_explained_es,analysis,,dios me siento para la mierda puede alguien de stray kids aparecer porfa😞
Ya vi a Vicent Janssen haciéndosela de pedo al Chupete Suazo por quien es el número 1.,multilingual_toxicity_explained_es,analysis,,ya vi a vicent janssen haciéndosela de pedo al chupete suazo por quien es el número 1.
Un poco guarrilla y con ganas de llamar la atención de forma desmesurada.,multilingual_toxicity_explained_es,analysis,,un poco guarrilla y con ganas de llamar la atención de forma desmesurada.
"No entiendo la gracia de este programa, están en bolas recorriendo una selva con un montón de animales venenosos",multilingual_toxicity_explained_es,analysis,,"no entiendo la gracia de este programa, están en bolas recorriendo una selva con un montón de animales venenosos"
yo digo que toca hacer un getsito en el hospe y descabronarloo🍻,multilingual_toxicity_explained_es,analysis,,yo digo que toca hacer un getsito en el hospe y descabronarloo🍻
